season,team,player_id,pfr_id,esb_id,gsis_it_id,smart_id,player_name,first_name,last_name,football_name,position,depth_chart_position,ngs_position,jersey_number,status,birth_date,age,height,weight,college,years_exp,entry_year,rookie_year,draft_club,draft_number
2002,GB,00-0004063,,DAV783739,,32004441-5678-3739-36cc-bb44744a4d42,Tyrone Davis,Tyrone,Davis,Tyrone,TE,,,81,ACT,1972-06-30,30,76.0,260.0,,7,1995,1995,NYJ,107
2002,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,28,71.0,200.0,,6,1996,1996,PHI,61
2003,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,29,72.0,205.0,,7,1996,1996,PHI,61
2004,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,30,72.0,210.0,,8,1996,1996,PHI,61
2005,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,31,72.0,210.0,,9,1996,1996,PHI,61
2006,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,32,72.0,210.0,,10,1996,1996,PHI,61
2007,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,33,72.0,210.0,,11,1996,1996,PHI,61
2008,PHI,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,34,72.0,210.0,,12,1996,1996,PHI,61
2009,DEN,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,35,72.0,210.0,,13,1996,1996,PHI,61
2010,DEN,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,FS,,,20,ACT,1973-10-13,36,72.0,210.0,,14,1996,1996,PHI,61
2011,DEN,00-0004073,,DAW041411,,32004441-5704-1411-7a01-b4072a96b22c,Brian Dawkins,Brian,Dawkins,Brian,SS,,,20,ACT,1973-10-13,37,72.0,210.0,,15,1996,1996,PHI,61
2002,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,27,71.0,190.0,Texas,4,1998,1998,,
2003,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,RES,1975-01-23,28,71.0,195.0,Texas,5,1998,1998,,
2004,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,29,71.0,200.0,Texas,6,1998,1998,,
2005,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,30,71.0,200.0,Texas,7,1998,1998,,
2006,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,31,71.0,201.0,Texas,8,1998,1998,,
2007,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,32,71.0,205.0,Texas,9,1998,1998,,
2008,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,33,71.0,200.0,Texas,10,1998,1998,,
2009,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,34,71.0,200.0,Texas,11,1998,1998,,
2010,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,35,71.0,200.0,Texas,12,1998,1998,,
2011,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,36,71.0,200.0,Texas,13,1998,1998,,
2012,CLV,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,4,ACT,1975-01-23,37,71.0,200.0,Texas,14,1998,1998,,
2013,SF,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,9,ACT,1975-01-23,38,71.0,200.0,Texas,15,1998,1998,,
2014,SF,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,9,ACT,1975-01-23,39,71.0,200.0,Texas,16,1998,1998,,
2015,SF,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,,,9,ACT,1975-01-23,40,71.0,200.0,Texas,17,1998,1998,,
2016,SF,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Phil,Dawson,Phil,K,K,,4,ACT,1975-01-23,41,71.0,200.0,Texas,18,1998,1998,,
2017,ARI,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Philip,Dawson,Phil,K,K,,4,ACT,1975-01-23,42,71.0,200.0,Texas,19,1998,1998,,
2018,ARI,00-0004091,,DAW705989,23860,32004441-5770-5989-ac23-bf6cdafcb988,Phil Dawson,Phil,Dawson,Phil,K,K,,4,RES,1975-01-23,43,71.0,200.0,Texas,20,1998,1998,,
2002,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,TE,,,85,ACT,1976-01-22,26,76.0,270.0,,3,1999,1999,CLV,191
2003,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,TE,,,85,ACT,1976-01-22,27,76.0,270.0,,4,1999,1999,CLV,191
2004,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,TE,,,85,ACT,1976-01-22,28,76.0,270.0,,5,1999,1999,CLV,191
2005,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,TE,,,85,ACT,1976-01-22,29,76.0,270.0,,6,1999,1999,CLV,191
2006,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,LS,,,85,ACT,1976-01-22,30,76.0,270.0,,7,1999,1999,CLV,191
2007,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,LS,,,85,ACT,1976-01-22,31,76.0,270.0,,8,1999,1999,CLV,191
2008,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,LS,,,85,ACT,1976-01-22,32,76.0,270.0,,9,1999,1999,CLV,191
2009,NYJ,00-0004112,,DEA741611,,32004445-4174-1611-5c8a-19fb6b3074b7,James Dearth,James,Dearth,James,LS,,,85,ACT,1976-01-22,33,76.0,265.0,,10,1999,1999,CLV,191
2002,SF,00-0004128,,DEE705650,,32004445-4570-5650-9788-a30e7ded8ec2,Derrick Deese,Derrick,Deese,Derrick,T,,,63,ACT,1970-05-17,32,75.0,289.0,,10,1992,1992,,
2003,SF,00-0004128,,DEE705650,,32004445-4570-5650-9788-a30e7ded8ec2,Derrick Deese,Derrick,Deese,Derrick,T,,,63,ACT,1970-05-17,33,75.0,289.0,,11,1992,1992,,
2004,TB,00-0004128,,DEE705650,,32004445-4570-5650-9788-a30e7ded8ec2,Derrick Deese,Derrick,Deese,Derrick,T,,,70,ACT,1970-05-17,34,75.0,289.0,,12,1992,1992,,
2002,NO,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,12,ACT,1975-01-10,27,74.0,205.0,,5,1997,1997,,
2003,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,28,74.0,215.0,,6,1997,1997,,
2004,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,29,74.0,215.0,,7,1997,1997,,
2005,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,30,74.0,215.0,,8,1997,1997,,
2006,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,31,74.0,215.0,,9,1997,1997,,
2007,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,RES,1975-01-10,32,74.0,215.0,,10,1997,1997,,
2008,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,33,74.0,215.0,,11,1997,1997,,
2009,CAR,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,RES,1975-01-10,34,74.0,215.0,,12,1997,1997,,
2010,CLV,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,35,74.0,215.0,,13,1997,1997,,
2011,HST,00-0004161,,DEL367367,,32004445-4c36-7367-f75e-2e1555e1a440,Jake Delhomme,Jake,Delhomme,Jake,QB,,,17,ACT,1975-01-10,36,74.0,215.0,,14,1997,1997,,
2002,DET,00-0004200,,DEN579801,,32004445-4e57-9801-16a7-c9ebe62bb53e,Autry Denson,Autry,Denson,Autry,RB,,,40,ACT,1976-12-08,25,70.0,203.0,,3,1999,1999,TB,233
2002,IND,00-0004200,,DEN579801,,32004445-4e57-9801-16a7-c9ebe62bb53e,Autry Denson,Autry,Denson,Autry,RB,,,20,ACT,1976-12-08,25,70.0,203.0,,3,1999,1999,TB,233
2002,PHI,00-0004229,,DET302524,,32004445-5430-2524-941b-cafaffb7990a,Koy Detmer,Koy,Detmer,Koy,QB,,,10,ACT,1973-07-05,29,73.0,195.0,,5,1997,1997,PHI,207
2003,PHI,00-0004229,,DET302524,,32004445-5430-2524-941b-cafaffb7990a,Koy Detmer,Koy,Detmer,Koy,QB,,,10,ACT,1973-07-05,30,73.0,195.0,,6,1997,1997,PHI,207
2004,PHI,00-0004229,,DET302524,,32004445-5430-2524-941b-cafaffb7990a,Koy Detmer,Koy,Detmer,Koy,QB,,,10,ACT,1973-07-05,31,73.0,195.0,,7,1997,1997,PHI,207
2005,PHI,00-0004229,,DET302524,,32004445-5430-2524-941b-cafaffb7990a,Koy Detmer,Koy,Detmer,Koy,QB,,,10,ACT,1973-07-05,32,73.0,195.0,,8,1997,1997,PHI,207
2006,PHI,00-0004229,,DET302524,,32004445-5430-2524-941b-cafaffb7990a,Koy Detmer,Koy,Detmer,Koy,QB,,,10,ACT,1973-07-05,33,73.0,195.0,,9,1997,1997,PHI,207
2002,DET,00-0004230,,DET313774,,32004445-5431-3774-4e25-4f1adedf32e9,Ty Detmer,Ty,Detmer,Ty,QB,,,14,ACT,1967-10-30,34,72.0,189.0,,10,1992,1992,GB,230
2003,DET,00-0004230,,DET313774,,32004445-5431-3774-4e25-4f1adedf32e9,Ty Detmer,Ty,Detmer,Ty,QB,,,14,ACT,1967-10-30,35,72.0,189.0,,11,1992,1992,GB,230
2004,ATL,00-0004230,,DET313774,,32004445-5431-3774-4e25-4f1adedf32e9,Ty Detmer,Ty,Detmer,Ty,QB,,,14,ACT,1967-10-30,36,72.0,189.0,,12,1992,1992,GB,230
2005,ATL,00-0004230,,DET313774,,32004445-5431-3774-4e25-4f1adedf32e9,Ty Detmer,Ty,Detmer,Ty,QB,,,14,ACT,1967-10-30,37,72.0,189.0,,13,1992,1992,GB,230
2002,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,RES,1976-06-11,26,76.0,269.0,,3,1999,1999,DET,70
2003,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,ACT,1976-06-11,27,76.0,272.0,,4,1999,1999,DET,70
2004,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,ACT,1976-06-11,28,76.0,275.0,,5,1999,1999,DET,70
2005,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,ACT,1976-06-11,29,76.0,275.0,,6,1999,1999,DET,70
2006,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,ACT,1976-06-11,30,76.0,275.0,,7,1999,1999,DET,70
2007,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,ACT,1976-06-11,31,76.0,275.0,,8,1999,1999,DET,70
2008,DET,00-0004242,,DEV741307,,32004445-5674-1307-9419-5340a1bcfdbd,Jared DeVries,Jared,DeVries,Jared,DE,,,95,RES,1976-06-11,32,76.0,275.0,,9,1999,1999,DET,70
2002,TEN,00-0004252,,DIN065839,,32004449-4e06-5839-d702-391c5d068330,Gennaro DiNapoli,Gennaro,DiNapoli,Gennaro,C,,,64,ACT,1975-05-25,27,75.0,287.0,,4,1998,1998,OAK,109
2003,DAL,00-0004252,,DIN065839,,32004449-4e06-5839-d702-391c5d068330,Gennaro DiNapoli,Gennaro,DiNapoli,Gennaro,C,,,63,RES,1975-05-25,28,75.0,287.0,,5,1998,1998,OAK,109
2002,SEA,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,4,RES,1972-03-13,30,76.0,225.0,,8,1994,1994,TB,6
2003,SEA,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,4,ACT,1972-03-13,31,76.0,225.0,,9,1994,1994,TB,6
2004,SEA,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,4,ACT,1972-03-13,32,76.0,225.0,,10,1994,1994,TB,6
2005,CLV,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,8,ACT,1972-03-13,33,76.0,234.0,,11,1994,1994,TB,6
2006,SF,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,12,ACT,1972-03-13,34,76.0,234.0,,12,1994,1994,TB,6
2007,SF,00-0004293,,DIL049692,,32004449-4c04-9692-11e1-88ec1642adf7,Trent Dilfer,Trent,Dilfer,Trent,QB,,,12,ACT,1972-03-13,35,76.0,247.0,,13,1994,1994,TB,6
2002,TB,00-0004294,,DIL056791,,32004449-4c05-6791-2f1a-5ac4a2f1f87f,Ken Dilger,Ken,Dilger,Ken,TE,,,85,ACT,1971-02-02,31,77.0,250.0,,7,1995,1995,IND,48
2003,TB,00-0004294,,DIL056791,,32004449-4c05-6791-2f1a-5ac4a2f1f87f,Ken Dilger,Ken,Dilger,Ken,TE,,,85,ACT,1971-02-02,32,77.0,250.0,,8,1995,1995,IND,48
2004,TB,00-0004294,,DIL056791,,32004449-4c05-6791-2f1a-5ac4a2f1f87f,Ken Dilger,Ken,Dilger,Ken,TE,,,85,ACT,1971-02-02,33,77.0,250.0,,9,1995,1995,IND,48
2002,CIN,00-0004304,,DIL255767,,32004449-4c25-5767-3a1d-51df79ea21a5,Corey Dillon,Corey,Dillon,Corey,RB,,,28,ACT,1974-10-24,27,73.0,225.0,,5,1997,1997,CIN,43
2003,CIN,00-0004304,,DIL255767,,32004449-4c25-5767-3a1d-51df79ea21a5,Corey Dillon,Corey,Dillon,Corey,RB,,,28,ACT,1974-10-24,28,73.0,225.0,,6,1997,1997,CIN,43
2004,NE,00-0004304,,DIL255767,,32004449-4c25-5767-3a1d-51df79ea21a5,Corey Dillon,Corey,Dillon,Corey,RB,,,28,ACT,1974-10-24,29,73.0,225.0,,7,1997,1997,CIN,43
2005,NE,00-0004304,,DIL255767,,32004449-4c25-5767-3a1d-51df79ea21a5,Corey Dillon,Corey,Dillon,Corey,RB,,,28,ACT,1974-10-24,30,73.0,225.0,,8,1997,1997,CIN,43
2006,NE,00-0004304,,DIL255767,,32004449-4c25-5767-3a1d-51df79ea21a5,Corey Dillon,Corey,Dillon,Corey,RB,,,28,ACT,1974-10-24,31,73.0,225.0,,9,1997,1997,CIN,43
2002,SD,00-0004320,,DIN241610,,32004449-4e24-1610-aaba-a13cd01a0ad1,Adrian Dingle,Adrian,Dingle,Adrian,DE,,,90,ACT,1977-06-25,25,75.0,272.0,,3,1999,1999,SD,139
2003,SD,00-0004320,,DIN241610,,32004449-4e24-1610-aaba-a13cd01a0ad1,Adrian Dingle,Adrian,Dingle,Adrian,DE,,,90,ACT,1977-06-25,26,75.0,272.0,,4,1999,1999,SD,139
2004,SD,00-0004320,,DIN241610,,32004449-4e24-1610-aaba-a13cd01a0ad1,Adrian Dingle,Adrian,Dingle,Adrian,DE,,,90,ACT,1977-06-25,27,75.0,296.0,,5,1999,1999,SD,139
2002,ARZ,00-0004336,,DIS613185,,32004449-5361-3185-93c9-276644c924fb,Chris Dishman,Chris,Dishman,Chris,G,,,67,ACT,1974-02-27,28,75.0,340.0,,5,1997,1997,ARZ,106
2003,ARZ,00-0004336,,DIS613185,,32004449-5361-3185-93c9-276644c924fb,Chris Dishman,Chris,Dishman,Chris,G,,,67,ACT,1974-02-27,29,75.0,323.0,,6,1997,1997,ARZ,106
2004,SL,00-0004336,,DIS613185,,32004449-5361-3185-93c9-276644c924fb,Chris Dishman,Chris,Dishman,Chris,G,,,66,RES,1974-02-27,30,75.0,375.0,,7,1997,1997,ARZ,106
2002,MIN,00-0004349,,DIX122457,,32004449-5812-2457-9a0f-56ef46c18443,David Dixon,David,Dixon,David,G,,,71,ACT,1969-01-05,33,77.0,359.0,,10,1992,1992,NE,232
2003,MIN,00-0004349,,DIX122457,,32004449-5812-2457-9a0f-56ef46c18443,David Dixon,David,Dixon,David,G,,,71,ACT,1969-01-05,34,77.0,359.0,,11,1992,1992,NE,232
2004,MIN,00-0004349,,DIX122457,,32004449-5812-2457-9a0f-56ef46c18443,David Dixon,David,Dixon,David,G,,,71,ACT,1969-01-05,35,77.0,343.0,,12,1992,1992,NE,232
2002,MIA,00-0004360,,DIX471196,,32004449-5847-1196-3af8-17751c06b72c,Mark Dixon,Mark,Dixon,Mark,T,,,63,ACT,1970-11-26,31,76.0,295.0,,8,1994,1994,,
2003,MIA,00-0004360,,DIX471196,,32004449-5847-1196-3af8-17751c06b72c,Mark Dixon,Mark,Dixon,Mark,T,,,63,RES,1970-11-26,32,76.0,295.0,,9,1994,1994,,
2002,WAS,00-0004386,,DOE677964,,3200444f-4567-7964-6910-73c7dc30e7d5,Chris Doering,Christopher,Doering,Chris,WR,,,84,ACT,1973-05-19,29,76.0,199.0,,6,1996,1996,JAX,185
2003,PIT,00-0004386,,DOE677964,,3200444f-4567-7964-6910-73c7dc30e7d5,Chris Doering,Christopher,Doering,Chris,WR,,,83,ACT,1973-05-19,30,76.0,199.0,,7,1996,1996,JAX,185
2004,PIT,00-0004386,,DOE677964,,3200444f-4567-7964-6910-73c7dc30e7d5,Chris Doering,Christopher,Doering,Chris,WR,,,83,CUT,1973-05-19,31,76.0,201.0,,8,1996,1996,JAX,185
2002,CHI,00-0004388,,DOG296636,,3200444f-4729-6636-6a44-20b3baeae4a4,Kevin Dogins,Kevin,Dogins,Kevin,C,,,73,ACT,1972-12-07,29,73.0,310.0,,6,1996,1996,,
2003,PHI,00-0004388,,DOG296636,,3200444f-4729-6636-6a44-20b3baeae4a4,Kevin Dogins,Kevin,Dogins,Kevin,C,,,73,CUT,1972-12-07,30,73.0,310.0,,7,1996,1996,,
2002,CAR,00-0004419,,DON483675,,3200444f-4e48-3675-5815-d521d7f1cca8,Kevin Donnalley,Kevin,Donnalley,Kevin,G,,,65,ACT,1968-06-10,34,77.0,310.0,,11,1991,1991,HOU,79
2003,CAR,00-0004419,,DON483675,,3200444f-4e48-3675-5815-d521d7f1cca8,Kevin Donnalley,Kevin,Donnalley,Kevin,G,,,65,ACT,1968-06-10,35,77.0,310.0,,12,1991,1991,HOU,79
2002,OAK,00-0004440,,DOR466824,,3200444f-5246-6824-4ac4-6c9141068121,Anthony Dorsett,Anthony,Dorsett,Anthony,SS,,,33,ACT,1973-09-14,28,71.0,205.0,,6,1996,1996,HOU,177
2003,OAK,00-0004440,,DOR466824,,3200444f-5246-6824-4ac4-6c9141068121,Anthony Dorsett,Anthony,Dorsett,Anthony,SS,,,33,ACT,1973-09-14,29,71.0,205.0,,7,1996,1996,HOU,177
2002,GB,00-0004455,,DOT279361,,3200444f-5427-9361-7664-1253332ee030,Earl Dotson,Earl,Dotson,Earl,T,,,72,ACT,1970-12-17,31,76.0,317.0,,9,1993,1993,GB,81
2002,PHI,00-0004463,,DOU233249,,3200444f-5523-3249-f390-de500501531d,Dameane Douglas,Dameane,Douglas,Dameane,WR,,,82,ACT,1976-03-15,26,72.0,195.0,,3,1999,1999,OAK,102
2002,JAX,00-0004469,,DOU382462,,3200444f-5538-2462-cb23-401da71dd3e4,Henry Douglas,Henry,Douglas,Henry,WR,,,85,CUT,1977-03-03,25,,,,3,1999,1999,,
2002,PHI,00-0004470,,DOU392212,,3200444f-5539-2212-3ca0-1f2323fda574,Hugh Douglas,Hugh,Douglas,Hugh,DE,,,53,ACT,1971-08-23,31,74.0,280.0,,7,1995,1995,NYJ,16
2003,JAX,00-0004470,,DOU392212,,3200444f-5539-2212-3ca0-1f2323fda574,Hugh Douglas,Hugh,Douglas,Hugh,DE,,,58,ACT,1971-08-23,32,74.0,280.0,,8,1995,1995,NYJ,16
2004,PHI,00-0004470,,DOU392212,,3200444f-5539-2212-3ca0-1f2323fda574,Hugh Douglas,Hugh,Douglas,Hugh,DE,,,53,ACT,1971-08-23,33,74.0,281.0,,9,1995,1995,NYJ,16
2002,BLT,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,RES,1977-03-15,25,74.0,280.0,,3,1999,1999,,
2003,BLT,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,ACT,1977-03-15,26,74.0,280.0,,4,1999,1999,,
2004,BLT,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,ACT,1977-03-15,27,74.0,290.0,,5,1999,1999,,
2005,SF,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,ACT,1977-03-15,28,74.0,280.0,,6,1999,1999,,
2006,SF,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,ACT,1977-03-15,29,74.0,280.0,,7,1999,1999,,
2007,SF,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,94,ACT,1977-03-15,30,74.0,292.0,,8,1999,1999,,
2008,BLT,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DE,,,91,ACT,1977-03-15,31,74.0,292.0,,9,1999,1999,,
2009,NYJ,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DT,,,93,ACT,1977-03-15,32,74.0,290.0,,10,1999,1999,,
2010,TEN,00-0004472,,DOU543962,,3200444f-5554-3962-a6a8-6806079e77ba,Marques Douglas,Marques,Douglas,Marques,DT,,,99,ACT,1977-03-15,33,74.0,290.0,,11,1999,1999,,
2002,WAS,00-0004491,,DOW612430,,3200444f-5761-2430-2729-402891424736,Pat Downey,Pat,Downey,Pat,C,,,63,ACT,1974-06-21,28,74.0,300.0,,4,1998,1998,,
2002,ATL,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,MLB,,,54,ACT,1976-02-26,26,71.0,232.0,,4,1998,1998,CHI,157
2003,ATL,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,MLB,,,54,ACT,1976-02-26,27,71.0,232.0,,5,1998,1998,CHI,157
2004,ATL,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,MLB,,,54,ACT,1976-02-26,28,71.0,232.0,,6,1998,1998,CHI,157
2005,CAR,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,OLB,,,52,ACT,1976-02-26,29,71.0,232.0,,7,1998,1998,CHI,157
2006,CAR,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,OLB,,,52,ACT,1976-02-26,30,71.0,232.0,,8,1998,1998,CHI,157
2007,SL,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,OLB,,,52,ACT,1976-02-26,31,71.0,236.0,,9,1998,1998,CHI,157
2008,SL,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,OLB,,,52,ACT,1976-02-26,32,71.0,236.0,,10,1998,1998,CHI,157
2009,BUF,00-0004505,,DRA080751,,32004452-4108-0751-55d2-dc750d1da3ca,Chris Draft,Christopher,Draft,Chris,OLB,,,52,ACT,1976-02-26,33,71.0,232.0,,11,1998,1998,CHI,157
2002,GB,00-0004541,DrivDo00,DRI611685,,32004452-4961-1685-1588-a156d3654c00,Donald Driver,Donald,Driver,Donald,WR,,,80,ACT,1975-02-02,27,72.0,188.0,,3,1999,1999,GB,213
