roster_row_id,season,team,team_draft_code,franchise_id,player_id,pfr_id,esb_id,smart_id,player_name,first_name,last_name,football_name,position_raw,depth_chart_position_clean,roster_position,position_group,jersey_number,status,status_group,is_active,birth_date,age,height,weight,bmi,college,years_exp,entry_year,rookie_year,draft_club,draft_number,draft_round_est,is_rookie,is_young_player,is_veteran_5plus,is_drafted,is_top100_draftee
2002_IND_00-0012229,2002,IND,IND,IND,00-0012229,,NWO355964,32004e57-4f35-5964-ef17-88a7aac53bcc,Chukie Nwokorie,Chijioke,Nwokorie,Chukie,DE,UNK,DE,DL,91.0,ACT,active,1,1975-07-10,27.0,75.0,284.0,35.49368888888889,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_IND_00-0003676,2002,IND,IND,IND,00-0003676,,CRO365160,32004352-4f36-5160-c3bc-b3e6bee869df,Cliff Crosby,Clifton,Crosby,Cliff,CB,UNK,CB,DB,31.0,ACT,active,1,1974-09-17,27.0,70.0,179.0,25.681020408163267,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_IND_00-0020477,2002,IND,IND,IND,00-0020477,,BIR074752,32004249-5207-4752-21ba-03d4369c20d5,Cory Bird,Cory,Bird,Cory,SS,UNK,SS,DB,41.0,RES,reserve,0,1978-08-10,24.0,70.0,213.0,30.558979591836735,,1.0,2001.0,2001.0,IND,91.0,3.0,0,1,0,1,1
2002_IND_00-0014384,2002,IND,IND,IND,00-0014384,,SAU795172,32005341-5579-5172-b6d1-0a40200ea26c,Cory Sauter,Cory,Sauter,Cory,QB,UNK,QB,QB,11.0,ACT,active,1,1974-11-21,27.0,76.0,216.0,26.289473684210527,,4.0,1998.0,1998.0,,,,0,0,0,0,0
2002_IND_00-0019572,2002,IND,IND,IND,00-0019572,,GIB548464,32004749-4254-8464-2268-fb6c1c293b9c,David Gibson,David,Gibson,David,SS,UNK,SS,DB,26.0,ACT,active,1,1977-11-05,24.0,73.0,210.0,27.70313379620942,,2.0,2000.0,2000.0,TB,193.0,7.0,0,1,0,1,0
2002_IND_00-0019563,2002,IND,IND,IND,00-0019563,,MAC601067,32004d41-4360-1067-80ff-04046e158d6d,David Macklin,David,Macklin,David,CB,UNK,CB,DB,27.0,ACT,active,1,1978-07-14,24.0,69.0,196.0,28.940978785969335,,2.0,2000.0,2000.0,IND,91.0,3.0,0,1,0,1,1
2002_IND_00-0021294,2002,IND,IND,IND,00-0021294,,PUG194895,32005055-4719-4895-fda6-bdd358d0fa14,David Pugh,David,Pugh,David,DT,UNK,DT,DL,95.0,ACT,active,1,1979-07-24,23.0,74.0,270.0,34.66216216216216,,0.0,2002.0,2002.0,IND,182.0,6.0,1,1,0,1,0
2002_IND_00-0021230,2002,IND,IND,IND,00-0021230,,THO771086,32005448-4f77-1086-6837-cc67dc5e77bd,David Thornton,David,Thornton,David,OLB,UNK,OLB,LB,50.0,ACT,active,1,1978-11-01,23.0,74.0,230.0,29.527027027027028,,0.0,2002.0,2002.0,IND,106.0,4.0,1,1,0,1,0
2002_IND_00-0015152,2002,IND,IND,IND,00-0015152,,SMI201840,3200534d-4920-1840-c676-7c0441d12216,Detron Smith,Detron,Smith,Detron,FB,UNK,FB,RB,42.0,ACT,active,1,1974-02-25,28.0,70.0,230.0,32.99795918367347,,6.0,1996.0,1996.0,DEN,65.0,3.0,0,0,1,1,1
2002_IND_00-0019139,2002,IND,IND,IND,00-0019139,,THO536487,32005448-4f53-6487-6a0e-a1a0fd171387,Donnel Thompson,Donnel,Thompson,Donnel,MLB,UNK,MLB,LB,54.0,ACT,active,1,1978-02-17,24.0,72.0,237.0,32.139467592592595,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_IND_00-0019625,2002,IND,IND,IND,00-0019625,,HAD092286,32004841-4409-2286-7f24-7ef6325df505,Drew Haddad,Drew,Haddad,Drew,WR,UNK,WR,WR,84.0,ACT,active,1,1978-08-15,24.0,71.0,187.0,26.0783574687562,,2.0,2000.0,2000.0,BUF,233.0,8.0,0,1,0,1,0
2002_IND_00-0021146,2002,IND,IND,IND,00-0021146,,FRE417537,32004652-4541-7537-cb66-395afa029790,Dwight Freeney,Dwight,Freeney,Dwight,DE,UNK,DE,DL,93.0,ACT,active,1,1980-02-19,22.0,73.0,268.0,35.35447551135297,Syracuse,0.0,2002.0,2002.0,IND,11.0,1.0,1,1,0,1,1
2002_IND_00-0008241,2002,IND,IND,IND,00-0008241,,JAM177189,32004a41-4d17-7189-b6e7-03593bf4f214,Edgerrin James,Edgerrin,James,Edgerrin,RB,UNK,RB,RB,32.0,ACT,active,1,1978-08-01,24.0,72.0,214.0,29.020447530864196,,3.0,1999.0,1999.0,IND,4.0,1.0,0,0,0,1,1
2002_IND_00-0016824,2002,IND,IND,IND,00-0016824,,VAN325496,32005641-4e32-5496-5976-030835486474,Eric Vance,Eric,Vance,Eric,FS,UNK,FS,DB,37.0,ACT,active,1,1975-07-14,27.0,74.0,218.0,27.986486486486488,,5.0,1997.0,1997.0,,,,0,0,1,0,0
2002_IND_00-0005105,2002,IND,IND,IND,00-0005105,,FAV479446,32004641-5647-9446-5617-a09f2effe659,Greg Favors,Gregory,Favors,Greg,OLB,UNK,OLB,LB,51.0,ACT,active,1,1974-09-30,27.0,73.0,242.0,31.92456370801276,,4.0,1998.0,1998.0,KC,120.0,4.0,0,0,0,1,0
2002_IND_00-0015194,2002,IND,IND,IND,00-0015194,,SMI339880,3200534d-4933-9880-8334-89af4f98356a,Hunter Smith,Hunter,Smith,Hunter,P,UNK,P,ST,17.0,ACT,active,1,1977-08-09,25.0,74.0,209.0,26.83108108108108,,3.0,1999.0,1999.0,IND,210.0,7.0,0,0,0,1,0
2002_IND_00-0020468,2002,IND,IND,IND,00-0020468,,BAS144535,32004241-5314-4535-b381-4c9d68bfc130,Idrees Bashir,Idrees,Bashir,Idrees,FS,UNK,FS,DB,28.0,ACT,active,1,1978-12-07,23.0,74.0,198.0,25.41891891891892,,1.0,2001.0,2001.0,IND,37.0,2.0,0,1,0,1,1
2002_IND_00-0002604,2002,IND,IND,IND,00-0002604,,CAN572173,32004341-4e57-2173-b958-cb0c055b9eb6,James Cannida,James,Cannida,James,DT,UNK,DT,DL,97.0,ACT,active,1,1975-01-03,27.0,74.0,305.0,39.1554054054054,,4.0,1998.0,1998.0,TB,175.0,6.0,0,0,0,1,0
2002_IND_00-0020700,2002,IND,IND,IND,00-0020700,,MUN400473,32004d55-4e40-0473-77c7-f855ed06dbfc,James Mungro,James,Mungro,James,RB,UNK,RB,RB,23.0,ACT,active,1,1978-02-13,24.0,69.0,214.0,31.598823776517538,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_IND_00-0020310,2002,IND,IND,IND,00-0020310,,DOE688464,3200444f-4568-8464-c2ce-977ee4fe8a42,Jason Doering,Jason,Doering,Jason,FS,UNK,FS,DB,34.0,ACT,active,1,1978-04-22,24.0,72.0,201.0,27.25752314814815,,1.0,2001.0,2001.0,IND,193.0,7.0,0,1,0,1,0
2002_IND_00-0014375,2002,IND,IND,IND,00-0014375,,SAT652599,32005341-5465-2599-642d-fd76029bf2fc,Jeff Saturday,Jeffrey,Saturday,Jeff,C,UNK,C,OL,63.0,ACT,active,1,1975-06-18,27.0,74.0,291.0,37.358108108108105,,4.0,1998.0,1998.0,,,,0,0,0,0,0
2002_IND_00-0017644,2002,IND,IND,IND,00-0017644,,WIG184116,32005749-4718-4116-d813-0b7fd23c2cf3,Jermaine Wiggins,Jermaine,Wiggins,Jermaine,TE,UNK,TE,TE,85.0,ACT,active,1,1975-01-18,27.0,74.0,255.0,32.736486486486484,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_IND_00-0005229,2002,IND,IND,IND,00-0005229,,FIN462616,32004649-4e46-2616-d150-ff9f8bc31777,Jim Finn,James,Finn,Jim,FB,UNK,FB,RB,36.0,ACT,active,1,1976-12-09,25.0,72.0,242.0,32.817515432098766,,3.0,1999.0,1999.0,CHI,253.0,8.0,0,0,0,1,0
2002_IND_00-0019065,2002,IND,IND,IND,00-0019065,,DAV004612,32004441-5600-4612-ca60-23f3e15e28e0,Joe Dean Davenport,Joe Dean,Davenport,Joe Dean,TE,UNK,TE,TE,80.0,ACT,active,1,1976-10-29,25.0,78.0,268.0,30.967126890203815,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_IND_00-0019991,2002,IND,IND,IND,00-0019991,,WAL225604,32005741-4c22-5604-6cf2-a1c72c8f3138,Joe Walker,Joe,Walker,Joe,FS,UNK,FS,DB,20.0,ACT,active,1,1977-03-19,25.0,70.0,204.0,29.267755102040816,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_IND_00-0021199,2002,IND,IND,IND,00-0021199,,JEF266043,32004a45-4626-6043-434f-50b865674be0,Joseph Jefferson,Joseph,Jefferson,Joseph,CB,UNK,CB,DB,29.0,ACT,active,1,1980-02-15,22.0,73.0,207.0,27.307374741977856,,0.0,2002.0,2002.0,IND,74.0,3.0,1,1,0,1,1
2002_IND_00-0021326,2002,IND,IND,IND,00-0021326,,MAL260100,32004d41-4c26-0100-a2f6-45bcd0180ce1,Josh Mallard,Joshua,Mallard,Josh,DE,UNK,DE,DL,68.0,ACT,active,1,1980-03-21,22.0,74.0,254.0,32.608108108108105,,0.0,2002.0,2002.0,IND,220.0,7.0,1,1,0,1,0
2002_IND_00-0019529,2002,IND,IND,IND,00-0019529,,WIL384579,32005749-4c38-4579-936c-d006d4470f16,Josh Williams,Josh,Williams,Josh,DT,UNK,DT,DL,96.0,ACT,active,1,1976-08-09,26.0,75.0,285.0,35.61866666666667,,2.0,2000.0,2000.0,IND,122.0,4.0,0,1,0,1,0
2002_IND_00-0019188,2002,IND,IND,IND,00-0019188,,SNO367962,3200534e-4f36-7962-9d83-0f533fdd9806,Justin Snow,Justin,Snow,Justin,TE,UNK,TE,TE,48.0,ACT,active,1,1976-12-21,25.0,75.0,232.0,28.99484444444445,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_IND_00-0021171,2002,IND,IND,IND,00-0021171,,TRI616806,32005452-4961-6806-b0f0-5085ca0ea974,Larry Tripplett,Larry,Tripplett,Larry,DT,UNK,DT,DL,75.0,ACT,active,1,1979-01-18,23.0,74.0,314.0,40.310810810810814,,0.0,2002.0,2002.0,IND,42.0,2.0,1,1,0,1,1
2002_IND_00-0013080,2002,IND,IND,IND,00-0013080,,POL419904,3200504f-4c41-9904-6266-55c13846fcf0,Marcus Pollard,Marcus,Pollard,Marcus,TE,UNK,TE,TE,81.0,ACT,active,1,1972-02-08,30.0,75.0,247.0,30.869511111111112,,7.0,1995.0,1995.0,,,,0,0,1,0,0
2002_IND_00-0019585,2002,IND,IND,IND,00-0019585,,WAS524925,32005741-5352-4925-3d42-a2a96a3fcff5,Marcus Washington,Marcus,Washington,Marcus,OLB,UNK,OLB,LB,53.0,ACT,active,1,1977-10-17,24.0,75.0,247.0,30.869511111111112,,2.0,2000.0,2000.0,IND,59.0,2.0,0,1,0,1,1
2002_IND_00-0007024,2002,IND,IND,IND,00-0007024,,HAR608874,32004841-5260-8874-cb46-5e045899dea1,Marvin Harrison,Marvin,Harrison,Marvin,WR,UNK,WR,WR,88.0,ACT,active,1,1972-08-25,30.0,72.0,175.0,23.73167438271605,,6.0,1996.0,1996.0,IND,19.0,1.0,0,0,1,1,1
2002_IND_00-0012871,2002,IND,IND,IND,00-0012871,,PET429989,32005045-5442-9989-8779-a77d5df62fa3,Mike Peterson,Mike,Peterson,Mike,OLB,UNK,OLB,LB,52.0,ACT,active,1,1976-06-17,26.0,73.0,234.0,30.869206230061927,,3.0,1999.0,1999.0,IND,36.0,2.0,0,0,0,1,1
2002_IND_00-0020345,2002,IND,IND,IND,00-0020345,,ROB066581,3200524f-4206-6581-6fcc-b7a8221c088e,Mike Roberg,Mike,Roberg,Mike,TE,UNK,TE,TE,85.0,ACT,active,1,1977-09-18,24.0,76.0,258.0,31.401315789473685,,1.0,2001.0,2001.0,CAR,227.0,8.0,0,1,0,1,0
2002_IND_00-0016830,2002,IND,IND,IND,00-0016830,,VAN424017,32005641-4e42-4017-603c-8505e66448b3,Mike Vanderjagt,J,Vanderjagt,Mike,K,UNK,K,ST,13.0,ACT,active,1,1970-03-24,32.0,77.0,211.0,25.018215550683085,,4.0,1998.0,1998.0,,,,0,0,0,0,0
2002_IND_00-0019733,2002,IND,IND,IND,00-0019733,,HAR285288,32004841-5228-5288-59a7-ab175b574724,Nicholas Harper,Nicholas,Harper,Nicholas,CB,UNK,CB,DB,25.0,ACT,active,1,1974-09-10,27.0,70.0,182.0,26.111428571428572,,2.0,2000.0,2001.0,,,,0,1,0,0,0
2002_IND_00-0012983,2002,IND,IND,IND,00-0012983,,PIE628410,32005049-4562-8410-93dc-da1e838b8ee0,Pete Pierson,Pete,Pierson,Pete,T,UNK,T,OL,69.0,CUT,cut,0,1971-02-04,31.0,77.0,303.0,35.92663180974869,,8.0,1994.0,1994.0,TB,136.0,5.0,0,0,1,1,0
2002_IND_00-0010346,2002,IND,IND,IND,00-0010346,MannPe00,MAN515097,32004d41-4e51-5097-63c8-dfd9cac091f8,Peyton Manning,Peyton,Manning,Peyton,QB,UNK,QB,QB,18.0,ACT,active,1,1976-03-24,26.0,77.0,230.0,27.271040647664023,Tennessee,4.0,1998.0,1998.0,IND,1.0,1.0,0,0,0,1,1
2002_IND_00-0008059,2002,IND,IND,IND,00-0008059,,ISM059326,32004953-4d05-9326-d9aa-f064f574912e,Qadry Ismail,Qadry,Ismail,Qadry,WR,UNK,WR,WR,83.0,RES,reserve,0,1970-11-08,31.0,72.0,196.0,26.579475308641975,,9.0,1993.0,1993.0,MIN,52.0,2.0,0,0,1,1,1
2002_IND_00-0021340,2002,IND,IND,IND,00-0021340,,BRO044574,32004252-4f04-4574-352b-a8ffed023437,Raheem Brock,Raheem,Brock,Raheem,DE,UNK,DE,DL,79.0,ACT,active,1,1978-06-10,24.0,75.0,257.0,32.11928888888889,,0.0,2002.0,2002.0,PHI,238.0,8.0,1,1,0,1,0
2002_IND_00-0020498,2002,IND,IND,IND,00-0020498,WaynRe00,WAY456953,32005741-5945-6953-cf32-fadc99f21889,Reggie Wayne,Reggie,Wayne,Reggie,WR,UNK,WR,WR,87.0,ACT,active,1,1978-11-17,23.0,72.0,203.0,27.528742283950617,,1.0,2001.0,2001.0,IND,30.0,1.0,0,1,0,1,1
2002_IND_00-0020333,2002,IND,IND,IND,00-0020333,,DEM770176,32004445-4d77-0176-daa7-fac1ffa7ea12,Rick DeMulling,Rick,DeMulling,Rick,G,UNK,G,OL,64.0,ACT,active,1,1977-07-21,25.0,76.0,304.0,37.0,,1.0,2001.0,2001.0,IND,220.0,7.0,0,1,0,1,0
2002_IND_00-0020739,2002,IND,IND,IND,00-0020739,,WIL493535,32005749-4c49-3535-c8e9-cefd27226b26,Ricky Williams,Ricky,Williams,Ricky,RB,UNK,RB,RB,35.0,ACT,active,1,1978-08-29,24.0,67.0,195.0,30.537981733125417,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_IND_00-0019698,2002,IND,IND,IND,00-0019698,,MOR512550,32004d4f-5251-2550-24eb-6e36fd18e63b,Rob Morris,Rob,Morris,Rob,MLB,UNK,MLB,LB,94.0,ACT,active,1,1975-01-18,27.0,74.0,243.0,31.195945945945947,,2.0,2000.0,2000.0,IND,28.0,1.0,0,1,0,1,1
2002_IND_00-0018931,2002,IND,IND,IND,00-0018931,,MUR521221,32004d55-5252-1221-ce7c-0f86b605ea32,Rob Murphy,Rob,Murphy,Rob,C,UNK,C,OL,61.0,ACT,active,1,1977-01-18,25.0,77.0,310.0,36.75662000337325,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_IND_00-0019531,2002,IND,IND,IND,00-0019531,,BRO167152,32004252-4f16-7152-7e03-dd4f12183000,Rodregis Brooks,Rodregis,Brooks,Rodregis,CB,UNK,CB,DB,26.0,CUT,cut,0,1978-08-30,24.0,69.0,185.0,27.31674018063432,,2.0,2000.0,2000.0,IND,238.0,8.0,0,1,0,1,0
2002_IND_00-0020399,2002,IND,IND,IND,00-0020399,,DIE365850,32004449-4536-5850-15bc-be52e36bb766,Ryan Diem,Ryan,Diem,Ryan,G,UNK,G,OL,71.0,ACT,active,1,1979-07-01,23.0,78.0,331.0,38.246712689020384,,1.0,2001.0,2001.0,IND,118.0,4.0,0,1,0,1,0
2002_IND_00-0015986,2002,IND,IND,IND,00-0015986,,SWO622937,32005357-4f62-2937-af60-5729767c60f5,Sam Sword,Sam,Sword,Sam,MLB,UNK,MLB,LB,98.0,ACT,active,1,1974-12-04,27.0,73.0,244.0,32.18840307750047,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_IND_00-0018971,2002,IND,IND,IND,00-0018971,,STI759522,32005354-4975-9522-3878-0ecfa6e83666,Shyrone Stith,Shyrone,Stith,Shyrone,RB,UNK,RB,RB,30.0,CUT,cut,0,1978-04-02,24.0,68.0,205.0,31.16673875432526,,2.0,2000.0,2000.0,JAX,243.0,8.0,0,1,0,1,0
2002_IND_00-0006042,2002,IND,IND,IND,00-0006042,,GLE378870,3200474c-4537-8870-1f95-3d3bf1091001,Tarik Glenn,Tarik,Glenn,Tarik,T,UNK,T,OL,78.0,ACT,active,1,1976-05-25,26.0,77.0,332.0,39.36515432619328,,5.0,1997.0,1997.0,IND,19.0,1.0,0,0,1,1,1
2002_IND_00-0019552,2002,IND,IND,IND,00-0019552,,WAL722733,32005741-4c72-2733-331c-c762e205e4fc,Troy Walters,Troy,Walters,Troy,WR,UNK,WR,WR,86.0,ACT,active,1,1976-12-15,25.0,67.0,172.0,26.936065938961907,,2.0,2000.0,2000.0,MIN,165.0,6.0,0,1,0,1,0
2002_IND_00-0020349,2002,IND,IND,IND,00-0020349,,PEK474619,32005045-4b47-4619-3e4e-fa1fc88d7ea7,Tupe Peko,Siitupe,Peko,Tupe,G,UNK,G,OL,56.0,ACT,active,1,1978-09-19,23.0,76.0,300.0,36.51315789473684,,1.0,2001.0,2001.0,NYJ,217.0,7.0,0,1,0,1,0
2002_IND_00-0007007,2002,IND,IND,IND,00-0007007,,HAR550409,32004841-5255-0409-9a91-b9dffb146b28,Walt Harris,Walter,Harris,Walt,CB,UNK,CB,DB,21.0,ACT,active,1,1974-08-10,28.0,71.0,192.0,26.77563975401706,,6.0,1996.0,1996.0,CHI,13.0,1.0,0,0,1,1,1
2002_IND_00-0008207,2002,IND,IND,IND,00-0008207,,JAC636474,32004a41-4363-6474-d345-47a429a4b15a,Waverly Jackson,Waverly,Jackson,Waverly,T,UNK,T,OL,74.0,ACT,active,1,1972-12-19,29.0,74.0,343.0,44.03378378378378,,5.0,1997.0,1997.0,,,,0,0,1,0,0
2002_JAX_00-0019129,2002,JAX,JAX,JAX,00-0019129,,BAT664343,32004241-5466-4343-aef8-d5ba168bb6ae,Ainsley Battles,Ainsley,Battles,Ainsley,FS,UNK,FS,DB,26.0,ACT,active,1,1978-11-06,23.0,71.0,195.0,27.194009125173576,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_JAX_00-0021214,2002,JAX,JAX,JAX,00-0021214,,AYO148317,32004159-4f14-8317-4a8f-cc0e6cc6cd1d,Akin Ayodele,Akin,Ayodele,Akin,OLB,UNK,OLB,LB,51.0,ACT,active,1,1979-09-17,22.0,74.0,252.0,32.351351351351354,,0.0,2002.0,2002.0,JAX,89.0,3.0,1,1,0,1,1
2002_JAX_00-0001828,2002,JAX,JAX,JAX,00-0001828,,BRO117006,32004252-4f11-7006-3414-bd174d60eb91,Bobby Brooks,Robert,Brooks,Bobby,MLB,UNK,MLB,LB,56.0,ACT,active,1,1976-03-03,26.0,74.0,240.0,30.81081081081081,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_JAX_00-0014729,2002,JAX,JAX,JAX,00-0014729,,SHA529762,32005348-4152-9762-ea77-ca1f5ed9fa4e,Bobby Shaw,Bobby,Shaw,Bobby,WR,UNK,WR,WR,81.0,ACT,active,1,1973-04-23,29.0,72.0,183.0,24.816550925925927,,4.0,1998.0,1998.0,SEA,169.0,6.0,0,0,0,1,0
2002_JAX_00-0018956,2002,JAX,JAX,JAX,00-0018956,,MEE705650,32004d45-4570-5650-9fde-3f0978559238,Brad Meester,Brad,Meester,Brad,G,UNK,G,OL,63.0,ACT,active,1,1977-03-23,25.0,75.0,295.0,36.86844444444444,,2.0,2000.0,2000.0,JAX,60.0,2.0,0,1,0,1,1
2002_JAX_00-0019634,2002,JAX,JAX,JAX,00-0019634,,COM121654,3200434f-4d12-1654-cdbf-bd1da7414f02,Chris Combs,Chris,Combs,Chris,DE,UNK,DE,DL,96.0,ACT,active,1,1976-12-15,25.0,77.0,286.0,33.91094619666048,,2.0,2000.0,2000.0,PIT,173.0,6.0,0,1,0,1,0
2002_JAX_00-0006799,2002,JAX,JAX,JAX,00-0006799,,HAN639047,32004841-4e63-9047-ebd8-df27316c55bf,Chris Hanson,Christopher,Hanson,Chris,P,UNK,P,ST,2.0,ACT,active,1,1976-10-25,25.0,73.0,215.0,28.36273221992869,,3.0,1999.0,1999.0,,,,0,0,0,0,0
2002_JAX_00-0021090,2002,JAX,JAX,JAX,00-0021090,,LUZ059326,32004c55-5a05-9326-b65f-f498e9919b4d,Chris Luzar,Chris,Luzar,Chris,TE,UNK,TE,TE,89.0,ACT,active,1,1979-02-12,23.0,79.0,260.0,29.286973241467713,,0.0,2002.0,2002.0,JAX,118.0,4.0,1,1,0,1,0
2002_JAX_00-0011905,2002,JAX,JAX,JAX,00-0011905,,NAE474619,32004e41-4547-4619-e44a-c91d58a70b8d,Chris Naeole,Chris,Naeole,Chris,G,UNK,G,OL,65.0,ACT,active,1,1974-12-25,27.0,75.0,314.0,39.24302222222222,,5.0,1997.0,1997.0,NO,10.0,1.0,0,0,1,1,1
2002_JAX_00-0021293,2002,JAX,JAX,JAX,00-0021293,,BAL631818,32004241-4c63-1818-83b2-3b054483d964,Clenton Ballard,Clenton,Ballard,Clenton,DT,UNK,DT,DL,97.0,ACT,active,1,1979-04-17,23.0,75.0,315.0,39.368,,0.0,2002.0,2002.0,JAX,180.0,6.0,1,1,0,1,0
2002_JAX_00-0005932,2002,JAX,JAX,JAX,00-0005932,,GIB543214,32004749-4254-3214-a528-0943df68ed01,Damon Gibson,Damon,Gibson,Damon,WR,UNK,WR,WR,85.0,CUT,cut,0,1975-02-25,27.0,69.0,183.0,27.02142407057341,,4.0,1998.0,1998.0,,,,0,0,0,0,0
2002_JAX_00-0020487,2002,JAX,JAX,JAX,00-0020487,,ALE168106,3200414c-4516-8106-dc80-7b49aa7a9391,Dan Alexander,Daniel,Alexander,Dan,RB,UNK,RB,RB,38.0,ACT,active,1,1978-03-17,24.0,72.0,250.0,33.90239197530864,,1.0,2001.0,2001.0,TEN,192.0,6.0,0,1,0,1,0
2002_JAX_00-0020577,2002,JAX,JAX,JAX,00-0020577,,BOY083835,3200424f-5908-3835-7543-b3c1baed33c3,Danny Boyd,Danny,Boyd,Danny,K,UNK,K,ST,5.0,ACT,active,1,1978-06-01,24.0,71.0,210.0,29.28585598095616,,0.0,2002.0,2002.0,,,,1,1,0,0,0
2002_JAX_00-0019506,2002,JAX,JAX,JAX,00-0019506,,CLA246253,3200434c-4124-6253-1511-814a1f541b61,Danny Clark,Danny,Clark,Danny,OLB,UNK,OLB,LB,55.0,ACT,active,1,1977-05-09,25.0,74.0,243.0,31.195945945945947,,2.0,2000.0,2000.0,JAX,245.0,8.0,0,1,0,1,0
2002_JAX_00-0016178,2002,JAX,JAX,JAX,00-0016178,,TER290466,32005445-5229-0466-ff2e-b3fe8b9b85b4,Daryl Terrell,Daryl,Terrell,Daryl,G,UNK,G,OL,67.0,ACT,active,1,1975-01-25,27.0,77.0,296.0,35.09664361612413,,5.0,1997.0,1997.0,,,,0,0,1,0,0
2002_JAX_00-0020218,2002,JAX,JAX,JAX,00-0020218,,KAD194145,32004b41-4419-4145-8b7b-0778659d8eb4,Dave Kadela,Dave,Kadela,Dave,T,UNK,T,OL,73.0,ACT,active,1,1978-05-06,24.0,78.0,294.0,33.97140039447732,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_JAX_00-0021231,2002,JAX,JAX,JAX,00-0021231,GarrDa00,GAR371604,32004741-5237-1604-5d75-9a00cd36fc6c,David Garrard,David,Garrard,David,QB,UNK,QB,QB,9.0,ACT,active,1,1978-02-14,24.0,73.0,237.0,31.26496528429349,,0.0,2002.0,2002.0,JAX,108.0,4.0,1,1,0,1,0
2002_JAX_00-0003897,2002,JAX,JAX,JAX,00-0003897,,DAR336714,32004441-5233-6714-b5e4-8ad12b5b8651,Donovin Darius,Donovin,Darius,Donovin,SS,UNK,SS,DB,20.0,ACT,active,1,1975-08-12,27.0,73.0,214.0,28.23081253518484,,4.0,1998.0,1998.0,JAX,25.0,1.0,0,0,0,1,1
2002_JAX_00-0020041,2002,JAX,JAX,JAX,00-0020041,,INZ177981,3200494e-5a17-7981-37c8-201a7713a58f,Drew Inzer,Drew,Inzer,Drew,G,UNK,G,OL,79.0,ACT,active,1,1979-12-05,22.0,76.0,305.0,37.12171052631579,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_JAX_00-0019522,2002,JAX,JAX,JAX,00-0019522,,THO140267,32005448-4f14-0267-fc54-4ef69a4c3d73,Edward Thomas,Edward,Thomas,Edward,OLB,UNK,OLB,LB,59.0,CUT,cut,0,1975-09-27,26.0,73.0,228.0,30.0776881215988,,2.0,2000.0,2000.0,,,,0,1,0,0,0
2002_JAX_00-0019889,2002,JAX,JAX,JAX,00-0019889,,JOS189310,32004a4f-5318-9310-290b-e0c17ceccaae,Elvis Joseph,Elvis,Joseph,Elvis,RB,UNK,RB,RB,35.0,ACT,active,1,1978-08-30,24.0,73.0,219.0,28.89041095890411,,1.0,2001.0,2001.0,,,,0,1,0,0,0
2002_JAX_00-0020357,2002,JAX,JAX,JAX,00-0020357,,WES717858,32005745-5371-7858-9509-4a9ceb9498d9,Eric Westmoreland,Eric,Westmoreland,Eric,OLB,UNK,OLB,LB,52.0,ACT,active,1,1977-03-11,25.0,71.0,233.0,32.49335449315612,,1.0,2001.0,2001.0,JAX,73.0,3.0,0,1,0,1,1
2002_JAX_00-0002138,2002,JAX,JAX,JAX,00-0002138,,BRY358653,32004252-5935-8653-7afa-5fc13599ef2f,Fernando Bryant,Fernando,Bryant,Fernando,CB,UNK,CB,DB,25.0,ACT,active,1,1977-03-26,25.0,70.0,180.0,25.824489795918367,,3.0,1999.0,1999.0,JAX,26.0,1.0,0,0,0,1,1
2002_JAX_00-0016098,2002,JAX,JAX,JAX,00-0016098,TaylFr00,TAY220162,32005441-5922-0162-53b0-83184c953269,Fred Taylor,Fred,Taylor,Fred,RB,UNK,RB,RB,28.0,ACT,active,1,1976-01-27,26.0,73.0,232.0,30.605366860574215,,4.0,1998.0,1998.0,JAX,9.0,1.0,0,0,0,1,1
2002_JAX_00-0021347,2002,JAX,JAX,JAX,00-0021347,,EPS622937,32004550-5362-2937-c745-f2276a5ee3a7,Hayden Epstein,Hayden,Epstein,Hayden,K,UNK,K,ST,6.0,ACT,active,1,1980-11-16,21.0,74.0,214.0,27.472972972972972,,0.0,2002.0,2002.0,JAX,247.0,8.0,1,1,0,1,0
2002_JAX_00-0004469,2002,JAX,JAX,JAX,00-0004469,,DOU382462,3200444f-5538-2462-cb23-401da71dd3e4,Henry Douglas,Henry,Douglas,Henry,WR,UNK,WR,WR,85.0,CUT,cut,0,1977-03-03,25.0,,,,,3.0,1999.0,1999.0,,,,0,0,0,0,0
